fecha,Sucursal,bodega,sector,tipo,venta_bruta,venta_ajustes,venta_neta
2024-09-01,Cartagena,5,Turistico,historico,578508.0,0.0,578508.0
2024-10-01,Medellín,1,0,historico,83956042.49,2559914.83,81396127.66
2024-10-01,Medellín,1,Agricultura,historico,228704326.0,1231653.0,227472673.0
2024-10-01,Medellín,1,Articulos Para el Hogar y la Oficina,historico,14166941.0,0.0,14166941.0
2024-10-01,Medellín,1,Caucho y Plasticos,historico,64573606.5,5898540.0,58675066.5
2024-10-01,Medellín,1,Comercio,historico,1320950010.82,23827853.0,1297122157.82
2024-10-01,Medellín,1,Construction,historico,431707506.69,27892267.990000002,403815238.7
2024-10-01,Medellín,1,Education,historico,9170580.0,3393800.0,5776780.0
2024-10-01,Medellín,1,Empleados,historico,16921305.89,1105401.43,15815904.46
2024-10-01,Medellín,1,Equipo de Transporte,historico,68734825.0,245800.0,68489025.0
2024-10-01,Medellín,1,Food,historico,789985142.82,21738225.0,768246917.82
2024-10-01,Medellín,1,Health/Social,historico,12886858.0,255780.0,12631078.0
2024-10-01,Medellín,1,Hidrocarburo,historico,46246963.85,4234470.0,42012493.85
2024-10-01,Medellín,1,IT/Communication,historico,1246445.0,0.0,1246445.0
2024-10-01,Medellín,1,Industria,historico,1063565162.6,154138612.0,909426550.6
2024-10-01,Medellín,1,Madera y Papel,historico,111128847.0,1684650.0,109444197.0
2024-10-01,Medellín,1,Maquinaria y Afines,historico,154008392.26,16692376.0,137316016.26
2024-10-01,Medellín,1,Mining,historico,491832186.87,40079571.0,451752615.87
2024-10-01,Medellín,1,Persona Natural,historico,2693808.0,0.0,2693808.0
2024-10-01,Medellín,1,Quimico,historico,353024378.76,11385497.379999999,341638881.38
2024-10-01,Medellín,1,Servicio de apoyo empresarial,historico,98630569.0,9489255.0,89141314.0
2024-10-01,Medellín,1,Servicios Publicos,historico,313699269.6,148031289.58,165667980.02
2024-10-01,Medellín,1,"Textiles, Confecciones y Cuero",historico,108341702.0,2901770.0,105439932.0
2024-10-01,Medellín,1,Transporte y Logistica,historico,92149763.7,1902884.0,90246879.7
2024-10-01,Medellín,1,Turistico,historico,8400000.0,0.0,8400000.0
2024-10-01,Bogotá,2,0,historico,113416898.05,1484800.0,111932098.05
2024-10-01,Bogotá,2,Agricultura,historico,306890163.0,12545720.0,294344443.0
2024-10-01,Bogotá,2,Articulos Para el Hogar y la Oficina,historico,49546760.0,0.0,49546760.0
2024-10-01,Bogotá,2,Caucho y Plasticos,historico,27999714.0,107500.0,27892214.0
2024-10-01,Bogotá,2,Comercio,historico,2186036657.16,22157980.0,2163878677.16
2024-10-01,Bogotá,2,Construction,historico,156864262.0,8079660.0,148784602.0
2024-10-01,Bogotá,2,Education,historico,2382904.0,386410.0,1996494.0
2024-10-01,Bogotá,2,Empleados,historico,26940893.11,5667956.43,21272936.68
2024-10-01,Bogotá,2,Equipo de Transporte,historico,322663757.0,2306500.0,320357257.0
2024-10-01,Bogotá,2,Food,historico,1162740527.82,11986558.0,1150753969.82
2024-10-01,Bogotá,2,Health/Social,historico,18964588.0,0.0,18964588.0
2024-10-01,Bogotá,2,Hidrocarburo,historico,432719648.0,5073900.0,427645748.0
2024-10-01,Bogotá,2,IT/Communication,historico,22615430.0,0.0,22615430.0
2024-10-01,Bogotá,2,Industria,historico,548783879.06,108985419.2,439798459.86
2024-10-01,Bogotá,2,Madera y Papel,historico,71578752.0,1960800.0,69617952.0
2024-10-01,Bogotá,2,Maquinaria y Afines,historico,148685932.0,4539560.0,144146372.0
2024-10-01,Bogotá,2,Mining,historico,1066409902.9,487610.0,1065922292.9
2024-10-01,Bogotá,2,Persona Natural,historico,7351626.0,0.0,7351626.0
2024-10-01,Bogotá,2,Quimico,historico,542804012.0,571990.0,542232022.0
2024-10-01,Bogotá,2,Servicio de apoyo empresarial,historico,10573829.0,0.0,10573829.0
2024-10-01,Bogotá,2,Servicios Publicos,historico,61075132.0,2486328.0,58588804.0
2024-10-01,Bogotá,2,"Textiles, Confecciones y Cuero",historico,27835420.0,0.0,27835420.0
2024-10-01,Bogotá,2,Transporte y Logistica,historico,217106879.0,8132150.0,208974729.0
2024-10-01,Bogotá,2,Turistico,historico,1909488.0,0.0,1909488.0
2024-10-01,Cali,3,0,historico,42108379.37,77580.0,42030799.37
2024-10-01,Cali,3,Agricultura,historico,21051159.0,0.0,21051159.0
2024-10-01,Cali,3,Articulos Para el Hogar y la Oficina,historico,36587326.0,59753.0,36527573.0
2024-10-01,Cali,3,Caucho y Plasticos,historico,122492246.0,177258.0,122314988.0
2024-10-01,Cali,3,Comercio,historico,586790723.54,6299083.0,580491640.54
2024-10-01,Cali,3,Construction,historico,22349795.0,2436420.0,19913375.0
2024-10-01,Cali,3,Education,historico,3284098.0,0.0,3284098.0
2024-10-01,Cali,3,Empleados,historico,1818479.91,0.0,1818479.91
2024-10-01,Cali,3,Equipo de Transporte,historico,37250944.0,0.0,37250944.0
2024-10-01,Cali,3,Food,historico,918320679.68,13116871.0,905203808.68
2024-10-01,Cali,3,Health/Social,historico,103200.0,0.0,103200.0
2024-10-01,Cali,3,Hidrocarburo,historico,9793815.0,0.0,9793815.0
2024-10-01,Cali,3,IT/Communication,historico,12476929.0,0.0,12476929.0
2024-10-01,Cali,3,Industria,historico,227296767.0,4934778.0,222361989.0
2024-10-01,Cali,3,Madera y Papel,historico,156964217.51,1469934.0,155494283.51
2024-10-01,Cali,3,Maquinaria y Afines,historico,34149825.0,787842.0,33361983.0
2024-10-01,Cali,3,Mining,historico,155092321.0,0.0,155092321.0
2024-10-01,Cali,3,Persona Natural,historico,842688.0,0.0,842688.0
2024-10-01,Cali,3,Quimico,historico,334135878.19,44383192.0,289752686.19
2024-10-01,Cali,3,Servicio de apoyo empresarial,historico,7178252.0,130320.0,7047932.0
2024-10-01,Cali,3,Servicios Publicos,historico,137419821.95,64355.0,137355466.95
2024-10-01,Cali,3,"Textiles, Confecciones y Cuero",historico,22406311.0,0.0,22406311.0
2024-10-01,Cali,3,Transporte y Logistica,historico,20941506.6,659500.0,20282006.6
2024-10-01,Cali,3,Turistico,historico,101520.0,0.0,101520.0
2024-10-01,Barranquilla,4,0,historico,67646194.64,280050.0,67366144.64
2024-10-01,Barranquilla,4,Agricultura,historico,18903612.0,995000.0,17908612.0
2024-10-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,18586050.0,0.0,18586050.0
2024-10-01,Barranquilla,4,Caucho y Plasticos,historico,10370684.0,0.0,10370684.0
2024-10-01,Barranquilla,4,Comercio,historico,286492055.0,2504436.0,283987619.0
2024-10-01,Barranquilla,4,Construction,historico,120986313.0,7001146.0,113985167.0
2024-10-01,Barranquilla,4,Empleados,historico,3027190.5,0.0,3027190.5
2024-10-01,Barranquilla,4,Equipo de Transporte,historico,10033256.0,134700.0,9898556.0
2024-10-01,Barranquilla,4,Food,historico,362464379.11,18454410.0,344009969.11
2024-10-01,Barranquilla,4,Health/Social,historico,1759932.0,0.0,1759932.0
2024-10-01,Barranquilla,4,Hidrocarburo,historico,15430625.0,0.0,15430625.0
2024-10-01,Barranquilla,4,Industria,historico,849436417.0,19147093.0,830289324.0
2024-10-01,Barranquilla,4,Madera y Papel,historico,42464120.0,1061928.0,41402192.0
2024-10-01,Barranquilla,4,Maquinaria y Afines,historico,148840563.0,30655933.0,118184630.0
2024-10-01,Barranquilla,4,Mining,historico,1137869060.0,59537714.0,1078331346.0
2024-10-01,Barranquilla,4,Persona Natural,historico,637130.0,0.0,637130.0
2024-10-01,Barranquilla,4,Quimico,historico,198964353.0,4520000.0,194444353.0
2024-10-01,Barranquilla,4,Servicio de apoyo empresarial,historico,1330432.0,0.0,1330432.0
2024-10-01,Barranquilla,4,Servicios Publicos,historico,105299944.0,0.0,105299944.0
2024-10-01,Barranquilla,4,"Textiles, Confecciones y Cuero",historico,23896570.0,0.0,23896570.0
2024-10-01,Barranquilla,4,Transporte y Logistica,historico,79179440.0,299200.0,78880240.0
2024-10-01,Cartagena,5,0,historico,40619264.85,529390.0,40089874.85
2024-10-01,Cartagena,5,Agricultura,historico,5206075.0,0.0,5206075.0
2024-10-01,Cartagena,5,Caucho y Plasticos,historico,732055.0,0.0,732055.0
2024-10-01,Cartagena,5,Comercio,historico,291811629.45,3668812.0,288142817.45
2024-10-01,Cartagena,5,Construction,historico,170885831.6,58120000.0,112765831.6
2024-10-01,Cartagena,5,Empleados,historico,3672961.64,515114.64,3157847.0
2024-10-01,Cartagena,5,Equipo de Transporte,historico,12209460.0,0.0,12209460.0
2024-10-01,Cartagena,5,Food,historico,144500767.3,5378257.0,139122510.3
2024-10-01,Cartagena,5,Health/Social,historico,12704392.0,0.0,12704392.0
2024-10-01,Cartagena,5,Hidrocarburo,historico,322948575.6,1537462.0,321411113.6
2024-10-01,Cartagena,5,IT/Communication,historico,145600.0,0.0,145600.0
2024-10-01,Cartagena,5,Industria,historico,258350462.4,15784844.0,242565618.4
2024-10-01,Cartagena,5,Madera y Papel,historico,87081569.0,517600.0,86563969.0
2024-10-01,Cartagena,5,Maquinaria y Afines,historico,45894919.0,0.0,45894919.0
2024-10-01,Cartagena,5,Mining,historico,90218018.0,1224000.0,88994018.0
2024-10-01,Cartagena,5,Persona Natural,historico,4538112.7,0.0,4538112.7
2024-10-01,Cartagena,5,Quimico,historico,405564252.8,3709100.0,401855152.8
2024-10-01,Cartagena,5,Servicio de apoyo empresarial,historico,1823438.0,1049620.0,773818.0
2024-10-01,Cartagena,5,Servicios Publicos,historico,1566471580.3,12707000.0,1553764580.3
2024-10-01,Cartagena,5,Transporte y Logistica,historico,106259879.0,2060050.0,104199829.0
2024-10-01,Cartagena,5,Turistico,historico,3425310.0,0.0,3425310.0
2024-11-01,Medellín,1,0,historico,86254468.7,6961756.2299999995,79292712.47
2024-11-01,Medellín,1,Agricultura,historico,287158960.0,30402462.0,256756498.0
2024-11-01,Medellín,1,Articulos Para el Hogar y la Oficina,historico,23683591.0,0.0,23683591.0
2024-11-01,Medellín,1,Caucho y Plasticos,historico,116463750.3,849600.0,115614150.3
2024-11-01,Medellín,1,Comercio,historico,1262417349.1,26045706.0,1236371643.1
2024-11-01,Medellín,1,Construction,historico,411068253.99,45288482.0,365779771.99
2024-11-01,Medellín,1,Education,historico,13285180.0,0.0,13285180.0
2024-11-01,Medellín,1,Empleados,historico,7600626.0,4021248.6599999997,3579377.3400000003
2024-11-01,Medellín,1,Equipo de Transporte,historico,7633500.0,1013760.0,6619740.0
2024-11-01,Medellín,1,Food,historico,749896233.64,18034392.0,731861841.64
2024-11-01,Medellín,1,Health/Social,historico,33147047.0,0.0,33147047.0
2024-11-01,Medellín,1,Hidrocarburo,historico,111450946.36,23356305.54,88094640.82
2024-11-01,Medellín,1,IT/Communication,historico,1801058.0,0.0,1801058.0
2024-11-01,Medellín,1,Industria,historico,721887215.6,3464510.0,718422705.6
2024-11-01,Medellín,1,Madera y Papel,historico,93261563.0,6045472.0,87216091.0
2024-11-01,Medellín,1,Maquinaria y Afines,historico,82134597.28,20264042.0,61870555.28
2024-11-01,Medellín,1,Mining,historico,471140578.87,33533062.0,437607516.87
2024-11-01,Medellín,1,Persona Natural,historico,2713576.4,0.0,2713576.4
2024-11-01,Medellín,1,Quimico,historico,294982176.14,3363489.6100000003,291618686.53000003
2024-11-01,Medellín,1,Servicio de apoyo empresarial,historico,129652285.0,72313572.0,57338713.0
2024-11-01,Medellín,1,Servicios Publicos,historico,161090828.0,3017900.0,158072928.0
2024-11-01,Medellín,1,"Textiles, Confecciones y Cuero",historico,66366053.0,2407450.0,63958603.0
2024-11-01,Medellín,1,Transporte y Logistica,historico,57326294.0,934280.0,56392014.0
2024-11-01,Medellín,1,Turistico,historico,885600.0,0.0,885600.0
2024-11-01,Bogotá,2,0,historico,115975537.72,2329850.0,113645687.72
2024-11-01,Bogotá,2,Agricultura,historico,339426735.0,5383126.0,334043609.0
2024-11-01,Bogotá,2,Articulos Para el Hogar y la Oficina,historico,68061635.0,9999200.0,58062435.0
2024-11-01,Bogotá,2,Caucho y Plasticos,historico,33836966.0,28851200.0,4985766.0
2024-11-01,Bogotá,2,Comercio,historico,2086914635.7,43206008.0,2043708627.7
2024-11-01,Bogotá,2,Construction,historico,99190310.0,1309680.0,97880630.0
2024-11-01,Bogotá,2,Education,historico,98480.0,0.0,98480.0
2024-11-01,Bogotá,2,Empleados,historico,1759371.0,4096885.7,-2337514.7
2024-11-01,Bogotá,2,Equipo de Transporte,historico,193729248.0,62000.0,193667248.0
2024-11-01,Bogotá,2,Food,historico,1128905371.56,29680243.0,1099225128.56
2024-11-01,Bogotá,2,Health/Social,historico,15021972.0,0.0,15021972.0
2024-11-01,Bogotá,2,Hidrocarburo,historico,402897303.68,87613813.0,315283490.68
2024-11-01,Bogotá,2,IT/Communication,historico,10063250.0,0.0,10063250.0
2024-11-01,Bogotá,2,Industria,historico,470678662.68,13992174.0,456686488.68
2024-11-01,Bogotá,2,Madera y Papel,historico,117019529.0,11056000.0,105963529.0
2024-11-01,Bogotá,2,Maquinaria y Afines,historico,119705763.12,763775.0,118941988.12
2024-11-01,Bogotá,2,Mining,historico,898218733.93,87641478.0,810577255.93
2024-11-01,Bogotá,2,Persona Natural,historico,2295026.0,0.0,2295026.0
2024-11-01,Bogotá,2,Quimico,historico,431759425.16,6806790.0,424952635.16
2024-11-01,Bogotá,2,Servicio de apoyo empresarial,historico,6667278.0,127424.0,6539854.0
2024-11-01,Bogotá,2,Servicios Publicos,historico,40001962.0,162000.0,39839962.0
2024-11-01,Bogotá,2,"Textiles, Confecciones y Cuero",historico,25961784.0,630500.0,25331284.0
2024-11-01,Bogotá,2,Transporte y Logistica,historico,68524601.0,4979714.0,63544887.0
2024-11-01,Bogotá,2,Turistico,historico,8899828.0,0.0,8899828.0
2024-11-01,Cali,3,0,historico,43999899.6,134664.0,43865235.6
2024-11-01,Cali,3,Agricultura,historico,34464545.0,0.0,34464545.0
2024-11-01,Cali,3,Articulos Para el Hogar y la Oficina,historico,17326498.0,0.0,17326498.0
2024-11-01,Cali,3,Caucho y Plasticos,historico,105547476.0,578575.0,104968901.0
2024-11-01,Cali,3,Comercio,historico,630102060.49,2962460.0,627139600.49
2024-11-01,Cali,3,Construction,historico,39212726.0,707850.0,38504876.0
2024-11-01,Cali,3,Education,historico,1064900.0,0.0,1064900.0
2024-11-01,Cali,3,Empleados,historico,1715071.0,512859.91000000003,1202211.09
2024-11-01,Cali,3,Equipo de Transporte,historico,39839498.0,112800.0,39726698.0
2024-11-01,Cali,3,Food,historico,1065595164.42,40341896.4,1025253268.02
2024-11-01,Cali,3,Health/Social,historico,362739.0,0.0,362739.0
2024-11-01,Cali,3,Hidrocarburo,historico,42546581.0,920460.0,41626121.0
2024-11-01,Cali,3,IT/Communication,historico,14916422.0,0.0,14916422.0
2024-11-01,Cali,3,Industria,historico,250419873.0,5381997.0,245037876.0
2024-11-01,Cali,3,Madera y Papel,historico,149251379.36,4550005.64,144701373.72
2024-11-01,Cali,3,Maquinaria y Afines,historico,64514291.0,534030.0,63980261.0
2024-11-01,Cali,3,Mining,historico,145205329.0,0.0,145205329.0
2024-11-01,Cali,3,Quimico,historico,637086629.2,6381913.0,630704716.2
2024-11-01,Cali,3,Servicio de apoyo empresarial,historico,13304624.0,0.0,13304624.0
2024-11-01,Cali,3,Servicios Publicos,historico,69457656.0,1282377.0,68175279.0
2024-11-01,Cali,3,"Textiles, Confecciones y Cuero",historico,42532998.0,889797.0,41643201.0
2024-11-01,Cali,3,Transporte y Logistica,historico,10271335.0,74800.0,10196535.0
2024-11-01,Barranquilla,4,0,historico,51058927.65,1597504.0,49461423.65
2024-11-01,Barranquilla,4,Agricultura,historico,4863564.0,0.0,4863564.0
2024-11-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,7757767.0,919800.0,6837967.0
2024-11-01,Barranquilla,4,Caucho y Plasticos,historico,15008987.0,0.0,15008987.0
2024-11-01,Barranquilla,4,Comercio,historico,557294114.0,4186104.0,553108010.0
2024-11-01,Barranquilla,4,Construction,historico,99248695.0,5043606.0,94205089.0
2024-11-01,Barranquilla,4,Education,historico,974784.0,0.0,974784.0
2024-11-01,Barranquilla,4,Empleados,historico,385040.0,0.0,385040.0
2024-11-01,Barranquilla,4,Equipo de Transporte,historico,7653076.0,379296.0,7273780.0
2024-11-01,Barranquilla,4,Food,historico,341646223.8,2117890.0,339528333.8
2024-11-01,Barranquilla,4,Health/Social,historico,3023248.0,0.0,3023248.0
2024-11-01,Barranquilla,4,Hidrocarburo,historico,30815868.0,7055920.0,23759948.0
2024-11-01,Barranquilla,4,IT/Communication,historico,2074190.0,0.0,2074190.0
2024-11-01,Barranquilla,4,Industria,historico,898198762.0,7007979.0,891190783.0
2024-11-01,Barranquilla,4,Madera y Papel,historico,48369552.0,0.0,48369552.0
2024-11-01,Barranquilla,4,Maquinaria y Afines,historico,95733491.5,5375920.0,90357571.5
2024-11-01,Barranquilla,4,Mining,historico,867769298.0,91395.0,867677903.0
2024-11-01,Barranquilla,4,Persona Natural,historico,649960.0,0.0,649960.0
2024-11-01,Barranquilla,4,Quimico,historico,210137699.0,32359800.0,177777899.0
2024-11-01,Barranquilla,4,Servicio de apoyo empresarial,historico,1727380.0,0.0,1727380.0
2024-11-01,Barranquilla,4,Servicios Publicos,historico,18119196.0,3750000.0,14369196.0
2024-11-01,Barranquilla,4,"Textiles, Confecciones y Cuero",historico,126923829.0,0.0,126923829.0
2024-11-01,Barranquilla,4,Transporte y Logistica,historico,123396685.83,35708976.0,87687709.83
2024-11-01,Barranquilla,4,Turistico,historico,270000.0,0.0,270000.0
2024-11-01,Cartagena,5,0,historico,29497793.5,378398.0,29119395.5
2024-11-01,Cartagena,5,Caucho y Plasticos,historico,969694.0,0.0,969694.0
2024-11-01,Cartagena,5,Comercio,historico,271236967.5,1073805.0,270163162.5
2024-11-01,Cartagena,5,Construction,historico,186172950.12,67352.0,186105598.12
2024-11-01,Cartagena,5,Empleados,historico,1500316.07,40428.0,1459888.07
2024-11-01,Cartagena,5,Equipo de Transporte,historico,1030000.0,0.0,1030000.0
2024-11-01,Cartagena,5,Food,historico,171717082.72,10417820.0,161299262.72
2024-11-01,Cartagena,5,Health/Social,historico,15929080.0,0.0,15929080.0
2024-11-01,Cartagena,5,Hidrocarburo,historico,208009841.82999998,21849806.0,186160035.82999998
2024-11-01,Cartagena,5,Industria,historico,242886040.5,539000.0,242347040.5
2024-11-01,Cartagena,5,Madera y Papel,historico,157318205.2,65000.0,157253205.2
2024-11-01,Cartagena,5,Maquinaria y Afines,historico,49428951.4,266900.0,49162051.4
2024-11-01,Cartagena,5,Mining,historico,84395922.98,129040.0,84266882.98
2024-11-01,Cartagena,5,Persona Natural,historico,1581758.4,38800.0,1542958.4
2024-11-01,Cartagena,5,Quimico,historico,314176966.02,5651386.0,308525580.02
2024-11-01,Cartagena,5,Servicio de apoyo empresarial,historico,401464.0,0.0,401464.0
2024-11-01,Cartagena,5,Servicios Publicos,historico,306831702.0,0.0,306831702.0
2024-11-01,Cartagena,5,Transporte y Logistica,historico,118339479.0,6256930.0,112082549.0
2024-12-01,Medellín,1,0,historico,154861778.58,5422274.04,149439504.54
2024-12-01,Medellín,1,Agricultura,historico,488924248.0,4469816.0,484454432.0
2024-12-01,Medellín,1,Articulos Para el Hogar y la Oficina,historico,5968821.0,3254178.0,2714643.0
2024-12-01,Medellín,1,Caucho y Plasticos,historico,62711171.24,1070028.0,61641143.24
2024-12-01,Medellín,1,Comercio,historico,1078879102.79,26900790.0,1051978312.79
2024-12-01,Medellín,1,Construction,historico,270177869.11,56046394.0,214131475.11
2024-12-01,Medellín,1,Education,historico,3822300.0,0.0,3822300.0
2024-12-01,Medellín,1,Empleados,historico,9917777.36,10072796.48,-155019.12
2024-12-01,Medellín,1,Equipo de Transporte,historico,28258667.27,90000.0,28168667.27
2024-12-01,Medellín,1,Food,historico,992746714.6,35875427.0,956871287.6
2024-12-01,Medellín,1,Health/Social,historico,21517774.0,0.0,21517774.0
2024-12-01,Medellín,1,Hidrocarburo,historico,144949265.64,11521505.34,133427760.3
2024-12-01,Medellín,1,IT/Communication,historico,663052.0,0.0,663052.0
2024-12-01,Medellín,1,Industria,historico,1032414910.68,128727871.0,903687039.68
2024-12-01,Medellín,1,Madera y Papel,historico,117869808.0,16692622.0,101177186.0
2024-12-01,Medellín,1,Maquinaria y Afines,historico,92914957.62,1450162.0,91464795.62
2024-12-01,Medellín,1,Mining,historico,467682209.83,100061187.7,367621022.13
2024-12-01,Medellín,1,Persona Natural,historico,1729699.0,0.0,1729699.0
2024-12-01,Medellín,1,Quimico,historico,344193950.8,93688050.0,250505900.8
2024-12-01,Medellín,1,Servicio de apoyo empresarial,historico,41811154.0,54192600.0,-12381446.0
2024-12-01,Medellín,1,Servicios Publicos,historico,287964078.0,22044364.0,265919714.0
2024-12-01,Medellín,1,"Textiles, Confecciones y Cuero",historico,73459505.2,4563500.0,68896005.2
2024-12-01,Medellín,1,Transporte y Logistica,historico,115897716.0,997000.0,114900716.0
2024-12-01,Medellín,1,Turistico,historico,345000.0,0.0,345000.0
2024-12-01,Bogotá,2,0,historico,110390478.64,2610293.0,107780185.64
2024-12-01,Bogotá,2,Agricultura,historico,540671686.0,31004388.0,509667298.0
2024-12-01,Bogotá,2,Articulos Para el Hogar y la Oficina,historico,117761486.0,78366522.0,39394964.0
2024-12-01,Bogotá,2,Caucho y Plasticos,historico,21925482.0,407170.0,21518312.0
2024-12-01,Bogotá,2,Comercio,historico,2068511184.14,94917776.0,1973593408.14
2024-12-01,Bogotá,2,Construction,historico,275416264.0,10192039.0,265224225.0
2024-12-01,Bogotá,2,Education,historico,6818302.0,2270000.0,4548302.0
2024-12-01,Bogotá,2,Empleados,historico,4182002.5,13997621.06,-9815618.56
2024-12-01,Bogotá,2,Energy supply,historico,8844948.0,3625518.0,5219430.0
2024-12-01,Bogotá,2,Equipo de Transporte,historico,306804277.0,18843441.0,287960836.0
2024-12-01,Bogotá,2,Food,historico,1004112414.78,24312026.0,979800388.78
2024-12-01,Bogotá,2,Health/Social,historico,11699547.0,0.0,11699547.0
2024-12-01,Bogotá,2,Hidrocarburo,historico,447037166.52,50748169.86,396288996.66
2024-12-01,Bogotá,2,IT/Communication,historico,6504700.0,68000.0,6436700.0
2024-12-01,Bogotá,2,Industria,historico,488613372.52,21987866.0,466625506.52
2024-12-01,Bogotá,2,Madera y Papel,historico,113181649.0,11822000.0,101359649.0
2024-12-01,Bogotá,2,Maquinaria y Afines,historico,116984794.27,2924150.0,114060644.27
2024-12-01,Bogotá,2,Mining,historico,588269077.95,1992695.0,586276382.95
2024-12-01,Bogotá,2,Persona Natural,historico,6840791.0,0.0,6840791.0
2024-12-01,Bogotá,2,Quimico,historico,542195436.0,32342412.0,509853024.0
2024-12-01,Bogotá,2,Servicio de apoyo empresarial,historico,5511340.0,0.0,5511340.0
2024-12-01,Bogotá,2,Servicios Publicos,historico,46869436.0,540000.0,46329436.0
2024-12-01,Bogotá,2,"Textiles, Confecciones y Cuero",historico,33514156.0,580605.0,32933551.0
2024-12-01,Bogotá,2,Transporte y Logistica,historico,107480076.0,12098182.0,95381894.0
2024-12-01,Bogotá,2,Turistico,historico,6075762.0,0.0,6075762.0
2024-12-01,Cali,3,0,historico,34717578.0,201075.0,34516503.0
2024-12-01,Cali,3,Agricultura,historico,20964519.0,0.0,20964519.0
2024-12-01,Cali,3,Articulos Para el Hogar y la Oficina,historico,39990336.0,0.0,39990336.0
2024-12-01,Cali,3,Caucho y Plasticos,historico,112981942.02,42136410.0,70845532.02
2024-12-01,Cali,3,Comercio,historico,614573213.76,6093341.0,608479872.76
2024-12-01,Cali,3,Construction,historico,10517474.0,2341504.56,8175969.4399999995
2024-12-01,Cali,3,Empleados,historico,478130.0,168675.0,309455.0
2024-12-01,Cali,3,Equipo de Transporte,historico,70935056.0,10961752.0,59973304.0
2024-12-01,Cali,3,Food,historico,1036031984.0,9177234.0,1026854750.0
2024-12-01,Cali,3,Hidrocarburo,historico,18295623.0,0.0,18295623.0
2024-12-01,Cali,3,IT/Communication,historico,9264855.0,0.0,9264855.0
2024-12-01,Cali,3,Industria,historico,171334949.4,622750.0,170712199.4
2024-12-01,Cali,3,Instituciones,historico,496384.0,0.0,496384.0
2024-12-01,Cali,3,Madera y Papel,historico,144753421.79,7085745.96,137667675.83
2024-12-01,Cali,3,Maquinaria y Afines,historico,83102275.0,12094827.0,71007448.0
2024-12-01,Cali,3,Mining,historico,92169776.0,1728690.0,90441086.0
2024-12-01,Cali,3,Persona Natural,historico,451840.0,0.0,451840.0
2024-12-01,Cali,3,Quimico,historico,338828593.0,22985145.0,315843448.0
2024-12-01,Cali,3,Servicio de apoyo empresarial,historico,1837865.0,0.0,1837865.0
2024-12-01,Cali,3,Servicios Publicos,historico,40652554.0,1743000.0,38909554.0
2024-12-01,Cali,3,"Textiles, Confecciones y Cuero",historico,31446464.0,0.0,31446464.0
2024-12-01,Cali,3,Transporte y Logistica,historico,20696167.0,2878350.0,17817817.0
2024-12-01,Barranquilla,4,0,historico,44907002.4,506800.0,44400202.4
2024-12-01,Barranquilla,4,Agricultura,historico,3930000.0,0.0,3930000.0
2024-12-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,11034419.0,0.0,11034419.0
2024-12-01,Barranquilla,4,Caucho y Plasticos,historico,26388172.0,45900.0,26342272.0
2024-12-01,Barranquilla,4,Comercio,historico,355921467.56,2840418.0,353081049.56
2024-12-01,Barranquilla,4,Construction,historico,117112812.0,759550.0,116353262.0
2024-12-01,Barranquilla,4,Education,historico,41192530.0,20400000.0,20792530.0
2024-12-01,Barranquilla,4,Empleados,historico,1106564.5,0.0,1106564.5
2024-12-01,Barranquilla,4,Equipo de Transporte,historico,3669879.0,0.0,3669879.0
2024-12-01,Barranquilla,4,Food,historico,213306638.32,3132294.0,210174344.32
2024-12-01,Barranquilla,4,Health/Social,historico,2101179.0,0.0,2101179.0
2024-12-01,Barranquilla,4,Hidrocarburo,historico,29692728.0,0.0,29692728.0
2024-12-01,Barranquilla,4,IT/Communication,historico,1473360.0,0.0,1473360.0
2024-12-01,Barranquilla,4,Industria,historico,544200172.0,37812430.0,506387742.0
2024-12-01,Barranquilla,4,Madera y Papel,historico,22721232.0,465480.0,22255752.0
2024-12-01,Barranquilla,4,Maquinaria y Afines,historico,124563204.0,5478543.0,119084661.0
2024-12-01,Barranquilla,4,Mining,historico,816397893.0,1204634.0,815193259.0
2024-12-01,Barranquilla,4,Persona Natural,historico,552340.0,0.0,552340.0
2024-12-01,Barranquilla,4,Quimico,historico,227771624.0,16551988.0,211219636.0
2024-12-01,Barranquilla,4,Servicio de apoyo empresarial,historico,2287975.0,0.0,2287975.0
2024-12-01,Barranquilla,4,Servicios Publicos,historico,165837024.0,74836614.0,91000410.0
2024-12-01,Barranquilla,4,"Textiles, Confecciones y Cuero",historico,12045277.01,0.0,12045277.01
2024-12-01,Barranquilla,4,Transporte y Logistica,historico,113139458.9,1794118.0,111345340.9
2024-12-01,Cartagena,5,0,historico,31906174.2,23000.0,31883174.2
2024-12-01,Cartagena,5,Agricultura,historico,426000.0,0.0,426000.0
2024-12-01,Cartagena,5,Caucho y Plasticos,historico,3777600.0,0.0,3777600.0
2024-12-01,Cartagena,5,Comercio,historico,281963353.0,3065895.0,278897458.0
2024-12-01,Cartagena,5,Construction,historico,112415217.2,471272.0,111943945.2
2024-12-01,Cartagena,5,Empleados,historico,29206064.2,14200000.0,15006064.2
2024-12-01,Cartagena,5,Equipo de Transporte,historico,1177057.0,0.0,1177057.0
2024-12-01,Cartagena,5,Food,historico,323681081.0,146019800.0,177661281.0
